Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
1101,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21875.50,21855.25,10/29/2024 1:16:00 PM,10/29/2024 1:47:00 PM,ScaleInLong,RevExitLong,($42.40),$6441.60,$1.90,$0.00,$0.00,$0.00,$0.00,$52.00,$8.00,$50.40,32,
1102,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21859.50,21874.25,10/29/2024 1:48:00 PM,10/29/2024 1:57:00 PM,FileShort,RevExitShort,($31.40),$6410.20,$1.90,$0.00,$0.00,$0.00,$0.00,$36.50,$10.00,$41.40,10,
1103,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21869.50,21904.75,10/29/2024 1:58:00 PM,10/29/2024 3:56:00 PM,FileLong,TimeExitLong,$68.60,$6478.80,$1.90,$0.00,$0.00,$0.00,$0.00,$31.50,$141.00,$72.40,119,
1104,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21890.50,21904.75,10/29/2024 2:31:00 PM,10/29/2024 3:56:00 PM,ScaleInLong,TimeExitLong,$26.60,$6505.40,$1.90,$0.00,$0.00,$0.00,$0.00,$11.00,$99.00,$72.40,86,
1105,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21896.25,21904.75,10/29/2024 2:37:00 PM,10/29/2024 3:56:00 PM,FileLong,TimeExitLong,$15.10,$6520.50,$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$87.50,$72.40,80,
1106,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21912.00,21904.75,10/29/2024 3:16:00 PM,10/29/2024 3:56:00 PM,ScaleInLong,TimeExitLong,($16.40),$6504.10,$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$56.00,$72.40,41,
1107,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21938.50,21904.75,10/29/2024 3:36:00 PM,10/29/2024 3:56:00 PM,ScaleInLong,TimeExitLong,($69.40),$6434.70,$1.90,$0.00,$0.00,$0.00,$0.00,$73.00,$3.00,$72.40,21,
1108,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21357.00,21342.00,11/1/2024 10:02:00 AM,11/1/2024 10:07:00 AM,FileLong,RevExitLong,($31.90),$6402.80,$1.90,$0.00,$0.00,$0.00,$0.00,$62.50,$29.00,$60.90,6,
1109,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21349.50,21377.75,11/1/2024 10:08:00 AM,11/1/2024 10:12:00 AM,FileShort,RevExitShort,($58.40),$6344.40,$1.90,$0.00,$0.00,$0.00,$0.00,$76.00,$0.00,$58.40,5,
1110,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21392.75,21392.50,11/1/2024 10:13:00 AM,11/1/2024 10:47:00 AM,FileLong,RevExitLong,($2.40),$6342.00,$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$157.00,$159.40,35,
1111,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21426.50,21392.50,11/1/2024 10:22:00 AM,11/1/2024 10:47:00 AM,FileLong,RevExitLong,($69.90),$6272.10,$1.90,$0.00,$0.00,$0.00,$0.00,$107.50,$89.50,$159.40,26,
1112,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21458.50,21392.50,11/1/2024 10:32:00 AM,11/1/2024 10:47:00 AM,FileLong,RevExitLong,($133.90),$6138.20,$1.90,$0.00,$0.00,$0.00,$0.00,$171.50,$25.50,$159.40,16,
1113,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21359.75,21459.75,11/1/2024 10:48:00 AM,11/1/2024 11:15:00 AM,FileShort,Stop loss,($201.90),$5936.30,$1.90,$0.00,$0.00,$0.00,$0.00,$200.00,$15.50,$217.40,28,
1114,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21462.00,21456.50,11/1/2024 11:17:00 AM,11/1/2024 11:42:00 AM,FileLong,RevExitLong,($12.90),$5923.40,$1.90,$0.00,$0.00,$0.00,$0.00,$73.00,$37.50,$50.40,26,
1115,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21479.50,21456.50,11/1/2024 11:32:00 AM,11/1/2024 11:42:00 AM,FileLong,RevExitLong,($47.90),$5875.50,$1.90,$0.00,$0.00,$0.00,$0.00,$80.00,$2.00,$49.90,11,
1116,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21449.75,21428.50,11/1/2024 11:43:00 AM,11/1/2024 1:32:00 PM,FileShort,RevExitShort,$40.60,$5916.10,$1.90,$0.00,$0.00,$0.00,$0.00,$3.00,$175.50,$134.90,110,
1117,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21415.75,21428.50,11/1/2024 12:01:00 PM,11/1/2024 1:32:00 PM,ScaleInShort,RevExitShort,($27.40),$5888.70,$1.90,$0.00,$0.00,$0.00,$0.00,$63.50,$107.50,$134.90,92,
1118,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21420.00,21428.50,11/1/2024 12:02:00 PM,11/1/2024 1:32:00 PM,FileShort,RevExitShort,($18.90),$5869.80,$1.90,$0.00,$0.00,$0.00,$0.00,$55.00,$116.00,$134.90,91,
1119,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21408.25,21333.50,11/1/2024 1:33:00 PM,11/1/2024 2:12:00 PM,FileLong,RevExitLong,($151.40),$5718.40,$1.90,$0.00,$0.00,$0.00,$0.00,$155.50,$11.50,$162.90,40,
1120,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21335.75,21380.00,11/1/2024 2:13:00 PM,11/1/2024 3:17:00 PM,FileShort,RevExitShort,($90.40),$5628.00,$1.90,$0.00,$0.00,$0.00,$0.00,$122.00,$29.50,$119.90,65,
1121,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21383.75,21353.50,11/1/2024 3:18:00 PM,11/1/2024 3:56:00 PM,FileLong,TimeExitLong,($62.40),$5565.60,$1.90,$0.00,$0.00,$0.00,$0.00,$134.50,$18.00,$80.40,39,
1122,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21397.00,21491.75,11/5/2024 9:37:00 AM,11/5/2024 1:42:00 PM,FileLong,RevExitLong,$187.60,$5753.20,$1.90,$0.00,$0.00,$0.00,$0.00,$22.00,$339.00,$151.40,246,
1123,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21420.25,21491.75,11/5/2024 9:47:00 AM,11/5/2024 1:42:00 PM,FileLong,RevExitLong,$141.10,$5894.30,$1.90,$0.00,$0.00,$0.00,$0.00,$41.00,$292.50,$151.40,236,
1124,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21448.75,21491.75,11/5/2024 9:52:00 AM,11/5/2024 1:42:00 PM,FileLong,RevExitLong,$84.10,$5978.40,$1.90,$0.00,$0.00,$0.00,$0.00,$45.50,$235.50,$151.40,231,
1125,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21496.50,21491.75,11/5/2024 10:02:00 AM,11/5/2024 1:42:00 PM,FileLong,RevExitLong,($11.40),$5967.00,$1.90,$0.00,$0.00,$0.00,$0.00,$141.00,$140.00,$151.40,221,
1126,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21489.25,21491.75,11/5/2024 10:46:00 AM,11/5/2024 1:42:00 PM,ScaleInLong,RevExitLong,$3.10,$5970.10,$1.90,$0.00,$0.00,$0.00,$0.00,$126.50,$154.50,$151.40,177,
1127,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21501.00,21515.50,11/5/2024 1:43:00 PM,11/5/2024 3:56:00 PM,FileShort,TimeExitShort,($30.90),$5939.20,$1.90,$0.00,$0.00,$0.00,$0.00,$85.00,$55.00,$85.90,134,
1128,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21503.75,21515.50,11/5/2024 2:02:00 PM,11/5/2024 3:56:00 PM,FileShort,TimeExitShort,($25.40),$5913.80,$1.90,$0.00,$0.00,$0.00,$0.00,$79.50,$60.50,$85.90,115,
1129,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21501.75,21515.50,11/5/2024 2:26:00 PM,11/5/2024 3:56:00 PM,ScaleInShort,TimeExitShort,($29.40),$5884.40,$1.90,$0.00,$0.00,$0.00,$0.00,$83.50,$56.50,$85.90,91,
1130,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21935.00,21855.00,11/6/2024 9:37:00 AM,11/6/2024 9:52:00 AM,FileLong,RevExitLong,($161.90),$5722.50,$1.90,$0.00,$0.00,$0.00,$0.00,$196.00,$130.50,$292.40,16,
1131,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21937.50,21855.00,11/6/2024 9:47:00 AM,11/6/2024 9:52:00 AM,FileLong,RevExitLong,($166.90),$5555.60,$1.90,$0.00,$0.00,$0.00,$0.00,$201.00,$11.00,$177.90,6,
1132,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21866.00,21980.00,11/6/2024 9:53:00 AM,11/6/2024 10:25:00 AM,FileShort,Stop loss,($229.90),$5325.70,$1.90,$0.00,$0.00,$0.00,$0.00,$228.00,$54.50,$284.40,33,
1133,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21893.75,21980.00,11/6/2024 10:02:00 AM,11/6/2024 10:25:00 AM,FileShort,Stop loss,($174.40),$5151.30,$1.90,$0.00,$0.00,$0.00,$0.00,$172.50,$69.50,$243.90,24,
1134,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21992.00,21955.50,11/6/2024 10:32:00 AM,11/6/2024 10:42:00 AM,FileLong,RevExitLong,($74.90),$5076.40,$1.90,$0.00,$0.00,$0.00,$0.00,$128.50,$47.00,$121.90,11,
1135,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21965.75,21987.25,11/6/2024 10:43:00 AM,11/6/2024 11:42:00 AM,FileShort,RevExitShort,($44.90),$5031.50,$1.90,$0.00,$0.00,$0.00,$0.00,$67.00,$160.00,$204.90,60,
1136,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21994.25,22076.00,11/6/2024 11:43:00 AM,11/6/2024 3:56:00 PM,FileLong,TimeExitLong,$161.60,$5193.10,$1.90,$0.00,$0.00,$0.00,$0.00,$56.00,$270.00,$108.40,254,
1137,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22041.25,22076.00,11/6/2024 1:16:00 PM,11/6/2024 3:56:00 PM,ScaleInLong,TimeExitLong,$67.60,$5260.70,$1.90,$0.00,$0.00,$0.00,$0.00,$37.00,$176.00,$108.40,161,
1138,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22061.75,22076.00,11/6/2024 2:11:00 PM,11/6/2024 3:56:00 PM,ScaleInLong,TimeExitLong,$26.60,$5287.30,$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$135.00,$108.40,106,
1139,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22227.25,22386.00,11/7/2024 9:37:00 AM,11/7/2024 2:17:00 PM,FileLong,RevExitLong,$315.60,$5602.90,$1.90,$0.00,$0.00,$0.00,$0.00,$4.50,$350.00,$34.40,281,
1140,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22277.00,22386.00,11/7/2024 9:42:00 AM,11/7/2024 2:17:00 PM,FileLong,RevExitLong,$216.10,$5819.00,$1.90,$0.00,$0.00,$0.00,$0.00,$69.00,$250.50,$34.40,276,
1141,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22263.00,22386.00,11/7/2024 9:47:00 AM,11/7/2024 2:17:00 PM,FileLong,RevExitLong,$244.10,$6063.10,$1.90,$0.00,$0.00,$0.00,$0.00,$41.00,$278.50,$34.40,271,
1142,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22344.25,22386.00,11/7/2024 10:51:00 AM,11/7/2024 2:17:00 PM,ScaleInLong,RevExitLong,$81.60,$6144.70,$1.90,$0.00,$0.00,$0.00,$0.00,$54.00,$116.00,$34.40,207,
1143,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22347.75,22386.00,11/7/2024 11:26:00 AM,11/7/2024 2:17:00 PM,ScaleInLong,RevExitLong,$74.60,$6219.30,$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$109.00,$34.40,172,
1144,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22387.25,22405.25,11/7/2024 2:18:00 PM,11/7/2024 3:56:00 PM,FileShort,TimeExitShort,($37.90),$6181.40,$1.90,$0.00,$0.00,$0.00,$0.00,$119.50,$68.50,$106.40,99,
1145,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22385.25,22405.25,11/7/2024 2:32:00 PM,11/7/2024 3:56:00 PM,FileShort,TimeExitShort,($41.90),$6139.50,$1.90,$0.00,$0.00,$0.00,$0.00,$123.50,$64.50,$106.40,85,
1146,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22465.25,22387.75,11/11/2024 9:37:00 AM,11/11/2024 10:12:00 AM,FileShort,RevExitShort,$153.10,$6292.60,$1.90,$0.00,$0.00,$0.00,$0.00,$24.50,$233.00,$79.90,36,
1147,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22379.50,22387.75,11/11/2024 9:56:00 AM,11/11/2024 10:12:00 AM,ScaleInShort,RevExitShort,($18.40),$6274.20,$1.90,$0.00,$0.00,$0.00,$0.00,$26.50,$61.50,$79.90,17,
1148,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22397.25,22297.25,11/11/2024 10:13:00 AM,11/11/2024 1:22:00 PM,FileLong,Stop loss,($201.90),$6072.30,$1.90,$0.00,$0.00,$0.00,$0.00,$200.00,$81.00,$282.90,190,
1149,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22454.50,22426.00,11/13/2024 1:52:00 PM,11/13/2024 2:07:00 PM,FileLong,RevExitLong,($58.90),$6013.40,$1.90,$0.00,$0.00,$0.00,$0.00,$61.50,$15.50,$74.40,16,
1150,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22425.50,22331.00,11/13/2024 2:08:00 PM,11/13/2024 3:56:00 PM,FileShort,TimeExitShort,$187.10,$6200.50,$1.90,$0.00,$0.00,$0.00,$0.00,$21.00,$190.00,$2.90,109,
1151,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22380.50,22331.00,11/13/2024 2:41:00 PM,11/13/2024 3:56:00 PM,ScaleInShort,TimeExitShort,$97.10,$6297.60,$1.90,$0.00,$0.00,$0.00,$0.00,$66.00,$100.00,$2.90,76,
1152,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22331.00,22198.50,11/13/2024 3:56:00 PM,11/14/2024 3:56:00 PM,ScaleInShort,TimeExitShort,$263.10,$6560.70,$1.90,$0.00,$0.00,$0.00,$0.00,$107.50,$333.00,$69.90,1381,
1153,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22331.00,22198.50,11/13/2024 8:06:00 PM,11/14/2024 3:56:00 PM,ScaleInShort,TimeExitShort,$263.10,$6823.80,$1.90,$0.00,$0.00,$0.00,$0.00,$107.50,$333.00,$69.90,1191,
1154,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22322.50,22198.50,11/13/2024 9:11:00 PM,11/14/2024 3:56:00 PM,ScaleInShort,TimeExitShort,$246.10,$7069.90,$1.90,$0.00,$0.00,$0.00,$0.00,$124.50,$316.00,$69.90,1126,
1155,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21728.50,21803.50,11/18/2024 9:37:00 AM,11/18/2024 10:17:00 AM,FileShort,RevExitShort,($151.90),$6918.00,$1.90,$0.00,$0.00,$0.00,$0.00,$150.50,$69.00,$220.90,41,
1156,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21708.75,21803.50,11/18/2024 9:56:00 AM,11/18/2024 10:17:00 AM,ScaleInShort,RevExitShort,($191.40),$6726.60,$1.90,$0.00,$0.00,$0.00,$0.00,$190.00,$20.50,$211.90,22,
1157,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21806.75,21844.00,11/18/2024 10:18:00 AM,11/18/2024 11:57:00 AM,FileLong,RevExitLong,$72.60,$6799.20,$1.90,$0.00,$0.00,$0.00,$0.00,$24.00,$222.50,$149.90,100,
1158,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21808.00,21844.00,11/18/2024 10:22:00 AM,11/18/2024 11:57:00 AM,FileLong,RevExitLong,$70.10,$6869.30,$1.90,$0.00,$0.00,$0.00,$0.00,$21.50,$220.00,$149.90,96,
1159,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21878.50,21844.00,11/18/2024 10:37:00 AM,11/18/2024 11:57:00 AM,FileLong,RevExitLong,($70.90),$6798.40,$1.90,$0.00,$0.00,$0.00,$0.00,$75.00,$79.00,$149.90,81,
1160,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21877.50,21844.00,11/18/2024 10:47:00 AM,11/18/2024 11:57:00 AM,FileLong,RevExitLong,($68.90),$6729.50,$1.90,$0.00,$0.00,$0.00,$0.00,$73.00,$81.00,$149.90,71,
1161,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21881.50,21844.00,11/18/2024 11:07:00 AM,11/18/2024 11:57:00 AM,FileLong,RevExitLong,($76.90),$6652.60,$1.90,$0.00,$0.00,$0.00,$0.00,$81.00,$73.00,$149.90,51,
1162,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21841.25,21858.25,11/18/2024 11:58:00 AM,11/18/2024 1:12:00 PM,FileShort,RevExitShort,($35.90),$6616.70,$1.90,$0.00,$0.00,$0.00,$0.00,$46.50,$62.50,$98.40,75,
1163,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21846.50,21858.25,11/18/2024 12:12:00 PM,11/18/2024 1:12:00 PM,FileShort,RevExitShort,($25.40),$6591.30,$1.90,$0.00,$0.00,$0.00,$0.00,$31.00,$73.00,$98.40,61,
1164,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21848.75,21858.25,11/18/2024 12:17:00 PM,11/18/2024 1:12:00 PM,FileShort,RevExitShort,($20.90),$6570.40,$1.90,$0.00,$0.00,$0.00,$0.00,$26.50,$77.50,$98.40,56,
1165,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21856.25,21806.25,11/18/2024 1:13:00 PM,11/18/2024 1:47:00 PM,FileLong,RevExitLong,($101.90),$6468.50,$1.90,$0.00,$0.00,$0.00,$0.00,$111.00,$7.00,$108.90,35,
1166,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21803.25,21828.25,11/18/2024 1:48:00 PM,11/18/2024 2:57:00 PM,FileShort,RevExitShort,($51.90),$6416.60,$1.90,$0.00,$0.00,$0.00,$0.00,$106.50,$38.50,$90.40,70,
1167,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21791.00,21828.25,11/18/2024 2:26:00 PM,11/18/2024 2:57:00 PM,ScaleInShort,RevExitShort,($76.40),$6340.20,$1.90,$0.00,$0.00,$0.00,$0.00,$104.00,$14.00,$90.40,32,
1168,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21830.50,21810.50,11/18/2024 2:58:00 PM,11/18/2024 3:56:00 PM,FileLong,TimeExitLong,($41.90),$6298.30,$1.90,$0.00,$0.00,$0.00,$0.00,$51.50,$33.00,$74.90,59,
1169,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21942.50,21907.00,11/19/2024 1:42:00 PM,11/19/2024 2:37:00 PM,FileLong,RevExitLong,($72.90),$6225.40,$1.90,$0.00,$0.00,$0.00,$0.00,$79.50,$87.00,$159.90,56,
1170,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21955.50,21907.00,11/19/2024 1:47:00 PM,11/19/2024 2:37:00 PM,FileLong,RevExitLong,($98.90),$6126.50,$1.90,$0.00,$0.00,$0.00,$0.00,$105.50,$61.00,$159.90,51,
1171,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21917.00,21937.75,11/19/2024 2:38:00 PM,11/19/2024 3:17:00 PM,FileShort,RevExitShort,($43.40),$6083.10,$1.90,$0.00,$0.00,$0.00,$0.00,$58.50,$28.00,$71.40,40,
1172,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21938.25,21946.00,11/19/2024 3:18:00 PM,11/19/2024 3:56:00 PM,FileLong,TimeExitLong,$13.60,$6096.70,$1.90,$0.00,$0.00,$0.00,$0.00,$13.50,$70.00,$56.40,39,
1173,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,21962.75,21946.00,11/19/2024 3:51:00 PM,11/19/2024 3:56:00 PM,ScaleInLong,TimeExitLong,($35.40),$6061.30,$1.90,$0.00,$0.00,$0.00,$0.00,$44.50,$21.00,$56.40,6,
1174,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21951.50,21836.75,11/21/2024 9:37:00 AM,11/21/2024 10:13:00 AM,FileShort,Stop loss,$227.60,$6288.90,$1.90,$0.00,$0.00,$0.00,$0.00,$56.00,$362.50,$134.90,37,
1175,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,21810.75,21836.75,11/21/2024 10:06:00 AM,11/21/2024 10:13:00 AM,ScaleInShort,Stop loss,($53.90),$6235.00,$1.90,$0.00,$0.00,$0.00,$0.00,$52.00,$81.00,$134.90,8,
1176,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22057.00,22037.00,11/21/2024 1:37:00 PM,11/21/2024 3:42:00 PM,FileLong,RevExitLong,($41.90),$6193.10,$1.90,$0.00,$0.00,$0.00,$0.00,$142.50,$30.50,$72.40,126,
1177,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22062.50,22037.00,11/21/2024 3:11:00 PM,11/21/2024 3:42:00 PM,ScaleInLong,RevExitLong,($52.90),$6140.20,$1.90,$0.00,$0.00,$0.00,$0.00,$85.50,$19.50,$72.40,32,
1178,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22064.75,22037.00,11/21/2024 3:12:00 PM,11/21/2024 3:42:00 PM,FileLong,RevExitLong,($57.40),$6082.80,$1.90,$0.00,$0.00,$0.00,$0.00,$90.00,$15.00,$72.40,31,
1179,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22028.75,22025.25,11/21/2024 3:43:00 PM,11/21/2024 3:56:00 PM,FileShort,TimeExitShort,$5.10,$6087.90,$1.90,$0.00,$0.00,$0.00,$0.00,$29.00,$18.50,$13.40,14,
1180,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22191.00,22202.75,11/25/2024 9:37:00 AM,11/25/2024 9:52:00 AM,FileLong,RevExitLong,$21.60,$6109.50,$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$167.50,$145.90,16,
1181,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22238.00,22202.75,11/25/2024 9:42:00 AM,11/25/2024 9:52:00 AM,FileLong,RevExitLong,($72.40),$6037.10,$1.90,$0.00,$0.00,$0.00,$0.00,$82.50,$73.50,$145.90,11,
1182,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22264.50,22202.75,11/25/2024 9:47:00 AM,11/25/2024 9:52:00 AM,FileLong,RevExitLong,($125.40),$5911.70,$1.90,$0.00,$0.00,$0.00,$0.00,$135.50,$10.00,$135.40,6,
1183,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22167.00,22140.25,11/25/2024 9:53:00 AM,11/25/2024 11:32:00 AM,FileShort,RevExitShort,$51.60,$5963.30,$1.90,$0.00,$0.00,$0.00,$0.00,$11.00,$208.00,$156.40,100,
1184,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22130.50,22140.25,11/25/2024 9:57:00 AM,11/25/2024 11:32:00 AM,FileShort,RevExitShort,($21.40),$5941.90,$1.90,$0.00,$0.00,$0.00,$0.00,$43.00,$135.00,$156.40,96,
1185,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22114.00,22140.25,11/25/2024 10:02:00 AM,11/25/2024 11:32:00 AM,FileShort,RevExitShort,($54.40),$5887.50,$1.90,$0.00,$0.00,$0.00,$0.00,$73.00,$102.00,$156.40,91,
1186,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22147.00,22073.75,11/25/2024 11:33:00 AM,11/25/2024 12:12:00 PM,FileLong,RevExitLong,($148.40),$5739.10,$1.90,$0.00,$0.00,$0.00,$0.00,$155.00,$14.00,$162.40,40,
1187,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22064.75,22051.25,11/25/2024 12:13:00 PM,11/25/2024 1:07:00 PM,FileShort,RevExitShort,$25.10,$5764.20,$1.90,$0.00,$0.00,$0.00,$0.00,$7.00,$182.00,$156.90,55,
1188,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22055.50,22068.25,11/25/2024 1:08:00 PM,11/25/2024 3:56:00 PM,FileLong,TimeExitLong,$23.60,$5787.80,$1.90,$0.00,$0.00,$0.00,$0.00,$73.00,$56.00,$32.40,169,
1189,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22062.50,22068.25,11/25/2024 2:51:00 PM,11/25/2024 3:56:00 PM,ScaleInLong,TimeExitLong,$9.60,$5797.40,$1.90,$0.00,$0.00,$0.00,$0.00,$67.00,$27.00,$17.40,66,
1190,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22177.50,22153.75,11/26/2024 9:37:00 AM,11/26/2024 10:12:00 AM,FileLong,RevExitLong,($49.40),$5748.00,$1.90,$0.00,$0.00,$0.00,$0.00,$111.50,$82.00,$131.40,36,
1191,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22152.00,22158.50,11/26/2024 10:13:00 AM,11/26/2024 12:47:00 PM,FileShort,RevExitShort,($14.90),$5733.10,$1.90,$0.00,$0.00,$0.00,$0.00,$76.50,$79.00,$93.90,155,
1192,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22125.00,22158.50,11/26/2024 10:22:00 AM,11/26/2024 12:47:00 PM,FileShort,RevExitShort,($68.90),$5664.20,$1.90,$0.00,$0.00,$0.00,$0.00,$130.50,$17.00,$85.90,146,
1193,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,22123.50,22158.50,11/26/2024 12:26:00 PM,11/26/2024 12:47:00 PM,ScaleInShort,RevExitShort,($71.90),$5592.30,$1.90,$0.00,$0.00,$0.00,$0.00,$84.00,$6.00,$77.90,22,
1194,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22158.00,22143.25,11/26/2024 12:48:00 PM,11/26/2024 1:22:00 PM,FileLong,RevExitLong,($31.40),$5560.90,$1.90,$0.00,$0.00,$0.00,$0.00,$41.50,$40.00,$71.40,35,
1195,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,22168.00,22143.25,11/26/2024 12:57:00 PM,11/26/2024 1:22:00 PM,FileLong,RevExitLong,($51.40),$5509.50,$1.90,$0.00,$0.00,$0.00,$0.00,$61.50,$20.00,$71.40,26,
